title,url,price,primary_image_url,currency,crawl_time,current_price,categories
Apple iPhone SE A1723 ,http://www.expansys.com.sg/apple-iphone-se-a1723-unlocked-16gb-gold-288844/,SG$669,http://i1.expansys.com/img/p/288844/apple-iphone-se-a1723.jpg,Singaporean Dollar,2016-04-12 17:05:28,SG$669,"Mobile Phones,SIM Free Phones,iOS"
Apple iPhone SE A1723 ,http://www.expansys.com.sg/apple-iphone-se-a1723-unlocked-16gb-silver-288843/,SG$669,http://i1.expansys.com/img/p/288843/apple-iphone-se-a1723.jpg,Singaporean Dollar,2016-04-12 17:05:29,SG$669,"Mobile Phones,SIM Free Phones,iOS"
Apple iPhone 6s Plus A1687 ,http://www.expansys.com.sg/apple-iphone-6s-plus-a1687-unlocked-16gb-space-gray-282742/,"SG$1,114",http://i1.expansys.com/img/p/282742/apple-iphone-6s-plus-a1687.jpg,Singaporean Dollar,2016-04-12 17:05:31,"SG$1,114","Mobile Phones,SIM Free Phones,iOS"
Sony Xperia X ,http://www.expansys.com.sg/sony-xperia-x-unlocked-32gb-rose-gold-288282/,Price Not Announced,http://i1.expansys.com/img/p/288282/sony-xperia-x.jpg,Singaporean Dollar,2016-04-12 17:05:32,Price Not Announced,"Mobile Phones,SIM Free Phones,Android,Marshmallow 6.0"
Sony Xperia X ,http://www.expansys.com.sg/sony-xperia-x-unlocked-32gb-graphite-black-288279/,Price Not Announced,http://i2.expansys.com/img/p/288279/sony-xperia-x.jpg,Singaporean Dollar,2016-04-12 17:05:33,Price Not Announced,"Mobile Phones,SIM Free Phones,Android,Marshmallow 6.0"
Sony Xperia XA ,http://www.expansys.com.sg/sony-xperia-xa-unlocked-16gb-white-288274/,Price Not Announced,http://i1.expansys.com/img/p/288274/sony-xperia-xa.jpg,Singaporean Dollar,2016-04-12 17:05:34,Price Not Announced,"Mobile Phones,SIM Free Phones,Android,Marshmallow 6.0"
Apple iPhone 6s A1688 ,http://www.expansys.com.sg/apple-iphone-6s-unlocked-16gb-space-gray-282740/,SG$974,http://i1.expansys.com/img/p/282740/apple-iphone-6s.jpg,Singaporean Dollar,2016-04-12 17:05:35,SG$974,"Mobile Phones,SIM Free Phones,iOS"
ASUS ZenFone 2 Deluxe Dual SIM - ZE551ML ,http://www.expansys.com.sg/asus-zenfone-2-deluxe-dual-sim-ze551ml-unlocked-lte-16gb-purple-282091/,SG$329,http://i1.expansys.com/img/p/282091/asus-zenfone-2-deluxe-dual-sim-ze551ml.jpg,Singaporean Dollar,2016-04-12 17:05:36,SG$329,"Mobile Phones,Dual SIM Phones"
Sony Xperia X ,http://www.expansys.com.sg/sony-xperia-x-unlocked-32gb-white-288280/,Price Not Announced,http://i1.expansys.com/img/p/288280/sony-xperia-x.jpg,Singaporean Dollar,2016-04-12 17:05:38,Price Not Announced,"Mobile Phones,SIM Free Phones,Android,Marshmallow 6.0"
Samsung Galaxy S7 edge Dual-SIM SM-G9350 ,http://www.expansys.com.sg/samsung-galaxy-s7-edge-unlocked-32gb-black-onyx-288261/,"SG$1,044",http://i1.expansys.com/img/p/288261/samsung-galaxy-s7-edge.jpg,Singaporean Dollar,2016-04-12 17:05:39,"SG$1,044","Mobile Phones,Dual SIM Phones"
ASUS Zenfone Zoom ZX551ML ,http://www.expansys.com.sg/asus-zenfone-zoom-zx551ml-unlocked-64gb-sleek-ceramic-white-286788/,SG$584,http://i2.expansys.com/img/p/286788/asus-zenfone-zoom-zx551ml.jpg,Singaporean Dollar,2016-04-12 17:05:40,SG$584,"Mobile Phones,SIM Free Phones,Android,Lollipop"
Google Nexus 6P H1512 ,http://www.expansys.com.sg/google-nexus-6p-h1512-unlocked-32gb-graphite-grey-285868/,SG$774,http://i2.expansys.com/img/p/285868/google-nexus-6p-h1512.jpg,Singaporean Dollar,2016-04-12 17:05:41,SG$774,"Mobile Phones,SIM Free Phones,Android,Marshmallow 6.0"
Apple iPhone 6s Plus A1687 ,http://www.expansys.com.sg/apple-iphone-6s-plus-unlocked-128gb-silver-282846/,"SG$1,409",http://i2.expansys.com/img/p/282846/apple-iphone-6s-plus.jpg,Singaporean Dollar,2016-04-12 17:05:42,"SG$1,409","Mobile Phones,SIM Free Phones,iOS"
Apple iPhone 6s A1688 ,http://www.expansys.com.sg/apple-iphone-6s-a1688-unlocked-64gb-rose-gold-282808/,"SG$1,134",http://i2.expansys.com/img/p/282808/apple-iphone-6s-a1688.jpg,Singaporean Dollar,2016-04-12 17:05:43,"SG$1,134","Mobile Phones,SIM Free Phones,iOS"
Apple iPhone 6s A1688 ,http://www.expansys.com.sg/apple-iphone-6s-a1688-unlocked-64gb-gold-282804/,"SG$1,134",http://i1.expansys.com/img/p/282804/apple-iphone-6s-a1688.jpg,Singaporean Dollar,2016-04-12 17:05:45,"SG$1,134","Mobile Phones,SIM Free Phones,iOS"
Microsoft Lumia 430 Dual SIM RM-1099 ,http://www.expansys.com.sg/microsoft-lumia-430-dual-sim-unlocked-8gb-orange-276503/,SG$112,http://i1.expansys.com/img/p/276503/microsoft-lumia-430-dual-sim.jpg,Singaporean Dollar,2016-04-12 17:05:46,SG$112,"Mobile Phones,Dual SIM Phones"
B-Stock Motorola Moto X Play XT1562 ,http://www.expansys.com.sg/b-stock-motorola-moto-x-play-xt1562-unlocked-lte-16gb-black-open-box-286295/,SG$365,http://i2.expansys.com/img/p/286295/b-stock-motorola-moto-x-play-xt1562.jpg,Singaporean Dollar,2016-04-12 17:05:47,SG$365,"Mobile Phones,SIM Free Phones,Android,Lollipop 5.1"
Apple iPhone 6s A1688 ,http://www.expansys.com.sg/apple-iphone-6s-a1688-unlocked-64gb-silver-282801/,"SG$1,134",http://i1.expansys.com/img/p/282801/apple-iphone-6s-a1688.jpg,Singaporean Dollar,2016-04-12 17:05:48,"SG$1,134","Mobile Phones,SIM Free Phones,iOS"
Apple iPhone 6s Plus A1687 ,http://www.expansys.com.sg/apple-iphone-6s-plus-a1687-unlocked-16gb-rose-gold-282853/,"SG$1,114",http://i1.expansys.com/img/p/282853/apple-iphone-6s-plus-a1687.jpg,Singaporean Dollar,2016-04-12 17:05:49,"SG$1,114","Mobile Phones,SIM Free Phones,iOS"
Microsoft Lumia 650 Dual SIM RM-1154 ,http://www.expansys.com.sg/microsoft-lumia-650-dual-sim-rm-1154-unlocked-16gb-white-289475/,SG$329,http://i2.expansys.com/img/p/289475/microsoft-lumia-650-dual-sim-rm-1154.jpg,Singaporean Dollar,2016-04-12 17:05:50,SG$329,"Mobile Phones,SIM Free Phones,Windows Phone,Windows 10"
Microsoft Lumia 650 Dual SIM RM-1154 ,http://www.expansys.com.sg/microsoft-lumia-650-dual-sim-rm-1154-unlocked-16gb-black-289474/,SG$329,http://i1.expansys.com/img/p/289474/microsoft-lumia-650-dual-sim-rm-1154.jpg,Singaporean Dollar,2016-04-12 17:05:51,SG$329,"Mobile Phones,SIM Free Phones,Windows Phone,Windows 10"
Apple iPhone 6s A1688 ,http://www.expansys.com.sg/apple-iphone-6s-unlocked-16gb-silver-282800/,SG$974,http://i1.expansys.com/img/p/282800/apple-iphone-6s.jpg,Singaporean Dollar,2016-04-12 17:05:52,SG$974,"Mobile Phones,SIM Free Phones,iOS"
Apple iPhone SE A1723 ,http://www.expansys.com.sg/apple-iphone-se-a1723-unlocked-64gb-gold-288848/,SG$854,http://i2.expansys.com/img/p/288848/apple-iphone-se-a1723.jpg,Singaporean Dollar,2016-04-12 17:05:54,SG$854,"Mobile Phones,SIM Free Phones,iOS"
AT Screen Guard  for Samsung Galaxy Core ,http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-core-crystal-clear-251384/,SG$1,http://i1.expansys.com/img/p/251384/at-screen-guard-for-samsung-galaxy-core.jpg,Singaporean Dollar,2016-04-12 17:06:17,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard  for Sharp AQUOS SH930W ,http://www.expansys.com.sg/at-pixel-screen-guard-for-sharp-aquos-sh930w-crystal-clear-241625/,SG$1,http://i2.expansys.com/img/p/241625/at-pixel-screen-guard-for-sharp-aquos-sh930w.jpg,Singaporean Dollar,2016-04-12 17:06:17,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for LG Prada 3.0 P940,http://www.expansys.com.sg/momax-clear-screen-protector-for-lg-prada-3-0-p940-234036/,SG$1,http://i2.expansys.com/img/p/234036/momax-clear-screen-protector-for-lg-prada-3-0-p940.jpg,Singaporean Dollar,2016-04-12 17:06:19,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Clear Screen Protector for Nokia X7,http://www.expansys.com.sg/momax-clear-screen-protector-for-nokia-x7-222161/,SG$1,http://i1.expansys.com/img/p/222161/momax-clear-screen-protector-for-nokia-x7.jpg,Singaporean Dollar,2016-04-12 17:06:20,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS BlackBerry 9550 car Mount Cradle With Handsfree,http://www.expansys.com.sg/kidigi-blackberry-9550-car-mount-cradle-with-handsfree-199373/,SG$3,http://i1.expansys.com/img/p/199373/kidigi-blackberry-9550-car-mount-cradle-with-handsfree.jpg,Singaporean Dollar,2016-04-12 17:06:21,SG$3,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
"AT Screen Guard for Samsung Galaxy Tab S2  8"" (T715) ",http://www.expansys.com.sg/at-screen-guard-for-samsung-galaxy-tabs2-8-anti-fingerprint-crystal-clear-280834/,SG$16,http://i1.expansys.com/img/p/280834/at-screen-guard-for-samsung-galaxy-tabs2-8.jpg,Singaporean Dollar,2016-04-12 17:06:22,SG$16,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Samsung Protective Cover for Samsung Galaxy S6 edge ,http://www.expansys.com.sg/samsung-protective-cover-for-samsung-galaxy-s6-edge-green-274929/,SG$15,http://i2.expansys.com/img/p/274929/samsung-protective-cover-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-12 17:06:24,SG$15,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Malmö FlipCase Stand for LG F60 ,http://www.expansys.com.sg/krusell-malmo-flipcase-stand-for-lg-f60-black-268506/,SG$37,http://i2.expansys.com/img/p/268506/krusell-malmo-flipcase-stand-for-lg-f60.jpg,Singaporean Dollar,2016-04-12 17:06:25,SG$37,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for BlackBerry Z3 ,http://www.expansys.com.sg/at-screen-guard-for-blackberry-z3-anti-fingerprint-crystal-clear-264043/,SG$9,http://i1.expansys.com/img/p/264043/at-screen-guard-for-blackberry-z3.jpg,Singaporean Dollar,2016-04-12 17:06:26,SG$9,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell Donsö FlipCase  for Nokia XL ,http://www.expansys.com.sg/krusell-donso-flipcase-for-nokia-xl-black-260823/,SG$52,http://i1.expansys.com/img/p/260823/krusell-donso-flipcase-for-nokia-xl.jpg,Singaporean Dollar,2016-04-12 17:06:27,SG$52,"Mobile Phones,Phone Accessories,Cases & Covers"
Kuboq Leather Case for Galaxy Tab3 ,http://www.expansys.com.sg/kuboq-leather-case-for-galaxy-tab3-8-slim-cut-white-257872/,SG$3,http://i1.expansys.com/img/p/257872/kuboq-leather-case-for-galaxy-tab3.jpg,Singaporean Dollar,2016-04-12 17:06:28,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Visby Mobile Pouch 3XL ,http://www.expansys.com.sg/krusell-visby-mobile-pouch-3xl-black-247226/,SG$26,http://i2.expansys.com/img/p/247226/krusell-visby-mobile-pouch-3xl.jpg,Singaporean Dollar,2016-04-12 17:06:29,SG$26,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Uppsala Mobile Pouch ,http://www.expansys.com.sg/krusell-uppsala-mobile-pouch-black-xxl-230584/,SG$25,http://i1.expansys.com/img/p/230584/krusell-uppsala-mobile-pouch.jpg,Singaporean Dollar,2016-04-12 17:06:30,SG$25,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Poly Jacket TPU Case  for Nokia XL ,http://www.expansys.com.sg/melkco-poly-jacket-tpu-case-for-nokia-xl-with-screen-protector-transparent-mat-264640/,SG$1,http://i1.expansys.com/img/p/264640/melkco-poly-jacket-tpu-case-for-nokia-xl.jpg,Singaporean Dollar,2016-04-12 17:06:31,SG$1,"Mobile Phones,Phone Accessories,Cases & Covers"
Martin Fields Screen Protector for HTC One E9+ ,http://www.expansys.com.sg/martin-fields-screen-protector-for-htc-one-e9-single-pack-279578/,SG$25,http://i2.expansys.com/img/p/279578/martin-fields-screen-protector-for-htc-one-e9.jpg,Singaporean Dollar,2016-04-12 17:06:33,SG$25,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS Clear Screen Protector for Motorola Droid Razr,http://www.expansys.com.sg/expansys-clear-screen-protector-for-motorola-droid-razr-225969/,SG$8,http://i2.expansys.com/img/p/225969/expansys-clear-screen-protector-for-motorola-droid-razr.jpg,Singaporean Dollar,2016-04-12 17:06:34,SG$8,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Elite Link Type-C Cable ,http://www.expansys.com.sg/momax-elite-link-type-c-cable-usb-c-to-usb-c-gold-288791/,SG$17,http://i1.expansys.com/img/p/288791/momax-elite-link-type-c-cable.jpg,Singaporean Dollar,2016-04-12 17:06:35,SG$17,"Mobile Phones,Phone Accessories,Cables"
ASUS ZenPower Pro ABTU010 ,http://www.expansys.com.sg/asus-zenpower-pro-abtu010-dual-port-10050mah-black-287543/,SG$49,http://i1.expansys.com/img/p/287543/asus-zenpower-pro-abtu010.jpg,Singaporean Dollar,2016-04-12 17:06:36,SG$49,"Mobile Phones,Phone Accessories,Power – Batteries"
22 Cases Screen Protector for Microsoft Lumia 550 ,http://www.expansys.com.sg/22-cases-screen-protector-for-microsoft-lumia-550-tempered-glass-287214/,SG$17,http://i1.expansys.com/img/p/287214/22-cases-screen-protector-for-microsoft-lumia-550.jpg,Singaporean Dollar,2016-04-12 17:06:37,SG$17,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Jabra Eclipse ,http://www.expansys.com.sg/jabra-eclipse-black-287186/,SG$147,http://i2.expansys.com/img/p/287186/jabra-eclipse.jpg,Singaporean Dollar,2016-04-12 17:06:38,SG$147,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
AT Screen Guard for iPad Pro ,http://www.expansys.com.sg/at-screen-guard-for-ipad-pro-anti-fingerprint-crystal-clear-287126/,SG$20,http://i2.expansys.com/img/p/287126/at-screen-guard-for-ipad-pro.jpg,Singaporean Dollar,2016-04-12 17:06:40,SG$20,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
TEKTOS DuoDio 4-in1 Audio Pack ,http://www.expansys.com.sg/tektos-duodio-audio-pack-blue-286784/,SG$20,http://i1.expansys.com/img/p/286784/tektos-duodio-audio-pack.jpg,Singaporean Dollar,2016-04-12 17:06:41,SG$20,"Mobile Phones,Phone Accessories,Cables"
TEKTOS DuoDio 4-in1 Audio Pack ,http://www.expansys.com.sg/tektos-duodio-audio-pack-pink-286783/,SG$20,http://i1.expansys.com/img/p/286783/tektos-duodio-audio-pack.jpg,Singaporean Dollar,2016-04-12 17:06:42,SG$20,"Mobile Phones,Phone Accessories,Cables"
TEKTOS Cably Gather - Magnet Cable Management ,http://www.expansys.com.sg/tektos-cably-gather-red-286775/,SG$9,http://i2.expansys.com/img/p/286775/tektos-cably-gather.jpg,Singaporean Dollar,2016-04-12 17:06:43,SG$9,"Mobile Phones,Phone Accessories,Cables"
TEKTOS Cably Stand ,http://www.expansys.com.sg/tektos-cably-stand-red-286774/,SG$6,http://i1.expansys.com/img/p/286774/tektos-cably-stand.jpg,Singaporean Dollar,2016-04-12 17:06:44,SG$6,"Mobile Phones,Phone Accessories,Cradles and Holders"
TEKTOS Cably Tie - Cable Management ,http://www.expansys.com.sg/tektos-cably-tie-grey-286773/,SG$8,http://i1.expansys.com/img/p/286773/tektos-cably-tie.jpg,Singaporean Dollar,2016-04-12 17:06:46,SG$8,"Mobile Phones,Phone Accessories,Cables"
TEKTOS Cably Tie - Cable Management ,http://www.expansys.com.sg/tektos-cably-tie-red-286772/,SG$8,http://i1.expansys.com/img/p/286772/tektos-cably-tie.jpg,Singaporean Dollar,2016-04-12 17:06:47,SG$8,"Mobile Phones,Phone Accessories,Cables"
TEKTOS Qualcomm Quick Charge 2.0 USB Power Adapter ,http://www.expansys.com.sg/tektos-qualcomm-quick-charge-20-usb-power-adapter-black-eu-plug-286720/,SG$33,http://i1.expansys.com/img/p/286720/tektos-qualcomm-quick-charge-20-usb-power-adapter.jpg,Singaporean Dollar,2016-04-12 17:06:49,SG$33,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
TEKTOS Qualcomm Quick Charge 2.0 USB Power Adapter ,http://www.expansys.com.sg/tektos-qualcomm-quick-charge-20-usb-power-adapter-black-au-plug-286707/,SG$33,http://i2.expansys.com/img/p/286707/tektos-qualcomm-quick-charge-20-usb-power-adapter.jpg,Singaporean Dollar,2016-04-12 17:06:50,SG$33,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
TEKTOS Qualcomm Quick Charge 2.0 USB Power Adapter ,http://www.expansys.com.sg/tektos-qualcomm-quick-charge-20-usb-power-adapter-black-us-plug-286706/,SG$33,http://i2.expansys.com/img/p/286706/tektos-qualcomm-quick-charge-20-usb-power-adapter.jpg,Singaporean Dollar,2016-04-12 17:06:51,SG$33,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
EXPANSYS USB Cradle+Battery Charger for Samsung Galaxy S II ,http://www.expansys.com.sg/expansys-usb-cradle+battery-charger-for-samsung-galaxy-s-ii-sprint-epic-4g-touch-us-224673/,SG$22,http://i1.expansys.com/img/p/224673/expansys-usb-cradle-battery-charger-for-samsung-galaxy-s-ii.jpg,Singaporean Dollar,2016-04-12 17:06:52,SG$22,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
EXPANSYS USB Cradle+Battery Charger for Samsung Galaxy S II ,http://www.expansys.com.sg/expansys-usb-cradle-for-samsung-galaxy-s-ii-i9100-with-battery-charger-usa-218913/,SG$45,http://i1.expansys.com/img/p/218913/expansys-usb-cradle-for-samsung-galaxy-s-ii-i9100.jpg,Singaporean Dollar,2016-04-12 17:06:53,SG$45,"Mobile Phones,Phone Accessories,Cradles & Docking Stations"
EXPANSYS Screen Protector for Palm Pre 2 ,http://www.expansys.com.sg/expansys-screen-protector-for-palm-pre-2-1-pack-216338/,SG$1,http://i2.expansys.com/img/p/216338/expansys-screen-protector-for-palm-pre-2.jpg,Singaporean Dollar,2016-04-12 17:06:54,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
EXPANSYS Screen Protector for HTC HD2,http://www.expansys.com.sg/expansys-screen-protector-for-htc-hd2-199999/,SG$1,http://i2.expansys.com/img/p/199999/expansys-screen-protector-for-htc-hd2.jpg,Singaporean Dollar,2016-04-12 17:06:55,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Strontium NITRO 466X MicroSDXC Card + Type-C Card Reader ,http://www.expansys.com.sg/strontium-nitro-466x-microsdxc-card-type-c-card-reader-128gb-up-to-70mb-s-uhs-1-class-10-289375/,SG$100,http://i2.expansys.com/img/p/289375/strontium-nitro-466x-microsdxc-card-type-c-card-reader.jpg,Singaporean Dollar,2016-04-12 17:06:56,SG$100,"Mobile Phones,Phone Accessories,Memory & Storage"
Jabra Eclipse ,http://www.expansys.com.sg/jabra-eclipse-white-288813/,SG$147,http://i1.expansys.com/img/p/288813/jabra-eclipse.jpg,Singaporean Dollar,2016-04-12 17:06:58,SG$147,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
Momax Elite Link Type-C Adaptor ,http://www.expansys.com.sg/momax-elite-link-type-c-adaptor-usb-c-to-usb-a-silver-288796/,SG$15,http://i2.expansys.com/img/p/288796/momax-elite-link-type-c-adaptor.jpg,Singaporean Dollar,2016-04-12 17:06:59,SG$15,"Mobile Phones,Phone Accessories,Connectors"
Momax Elite Link Type-C Adaptor ,http://www.expansys.com.sg/momax-elite-link-type-c-adaptor-usb-c-to-usb-a-gold-288795/,SG$15,http://i2.expansys.com/img/p/288795/momax-elite-link-type-c-adaptor.jpg,Singaporean Dollar,2016-04-12 17:07:00,SG$15,"Mobile Phones,Phone Accessories,Connectors"
Momax Elite Link Type-C Cable ,http://www.expansys.com.sg/momax-elite-link-type-c-cable-usb-a-to-usb-c-silver-288794/,SG$15,http://i1.expansys.com/img/p/288794/momax-elite-link-type-c-cable.jpg,Singaporean Dollar,2016-04-12 17:07:02,SG$15,"Mobile Phones,Phone Accessories,Cables"
Momax Elite Link Type-C Cable ,http://www.expansys.com.sg/momax-elite-link-type-c-cable-usb-a-to-usb-c-gold-288793/,SG$15,http://i1.expansys.com/img/p/288793/momax-elite-link-type-c-cable.jpg,Singaporean Dollar,2016-04-12 17:07:03,SG$15,"Mobile Phones,Phone Accessories,Cables"
Momax Elite Link Type-C Cable ,http://www.expansys.com.sg/momax-elite-link-type-c-cable-usb-c-to-usb-c-silver-288792/,SG$17,http://i1.expansys.com/img/p/288792/momax-elite-link-type-c-cable.jpg,Singaporean Dollar,2016-04-12 17:07:04,SG$17,"Mobile Phones,Phone Accessories,Cables"
AT Screen Guard for Nokia Lumia 640 XL ,http://www.expansys.com.sg/at-screen-guard-for-nokia-lumia-640-xl-crystal-clear-276915/,SG$6,http://i2.expansys.com/img/p/276915/at-screen-guard-for-nokia-lumia-640-xl.jpg,Singaporean Dollar,2016-04-12 17:07:06,SG$6,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
melkco Poly Jacket TPU Case  for Samsung Galaxy S5 Mini ,http://www.expansys.com.sg/melkco-poly-jacket-tpu-case-for-samsung-galaxy-s5-mini-with-screen-protector-black-mat-264661/,SG$1,http://i1.expansys.com/img/p/264661/melkco-poly-jacket-tpu-case-for-samsung-galaxy-s5-mini.jpg,Singaporean Dollar,2016-04-12 17:07:07,SG$1,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Sony Xperia Z2 ,http://www.expansys.com.sg/at-screen-guard-for-xperia-z2-front-anti-fingerprint-crystal-clear-259315/,SG$11,http://i2.expansys.com/img/p/259315/at-screen-guard-for-xperia-z2.jpg,Singaporean Dollar,2016-04-12 17:07:08,SG$11,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Nokia Lumia 525 ,http://www.expansys.com.sg/at-screen-guard-for-nokia-525-anti-fingerprint-crystal-clear-257368/,SG$1,http://i2.expansys.com/img/p/257368/at-screen-guard-for-nokia-525.jpg,Singaporean Dollar,2016-04-12 17:07:10,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Krusell Screen Protector for Nokia Lumia 925,http://www.expansys.com.sg/krusell-screen-protector-for-nokia-lumia-925-251541/,SG$28,http://i1.expansys.com/img/p/251541/krusell-screen-protector-for-nokia-lumia-925.jpg,Singaporean Dollar,2016-04-12 17:07:11,SG$28,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for BlackBerry Z10 ,http://www.expansys.com.sg/at-screen-guard-for-blackberry-z10-crystal-clear-247082/,SG$1,http://i1.expansys.com/img/p/247082/at-screen-guard-for-blackberry-z10.jpg,Singaporean Dollar,2016-04-12 17:07:12,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
